Timesheet_ID,Work_Date,Project_ID,Consultant_ID,Task_Category,Hours_Worked,Billable_Flag,Approved_Flag
TMS-001130,2024-02-01,PRJ-0088,CON-037,Delivery,65.7,Billable,Yes
TMS-001131,2024-04-01,PRJ-0088,CON-078,Admin,171.8,Non-Billable,Yes
TMS-001132,2023-11-01,PRJ-0088,CON-078,Sales Support,174.8,Non-Billable,Yes
TMS-001133,2024-02-01,PRJ-0088,CON-078,QA Review,154,Billable,Yes
TMS-001134,2024-01-01,PRJ-0088,CON-078,Analysis,128.7,Billable,Yes
TMS-001135,2024-03-01,PRJ-0088,CON-037,Analysis,105,Billable,Yes
TMS-001136,2023-12-01,PRJ-0088,CON-078,Analysis,130.3,Billable,Yes
TMS-001137,2024-03-01,PRJ-0088,CON-010,Analysis,131.3,Billable,Yes
TMS-001138,2024-01-01,PRJ-0088,CON-037,Client Workshop,10.1,Billable,Yes
TMS-001139,2023-12-01,PRJ-0088,CON-010,Internal Training,59.6,Non-Billable,Yes
TMS-001140,2023-12-01,PRJ-0088,CON-010,QA Review,182.8,Billable,Yes
TMS-001141,2024-03-01,PRJ-0088,CON-037,Delivery,85.7,Billable,Yes
TMS-001142,2024-03-01,PRJ-0088,CON-037,Client Workshop,97.4,Billable,Yes
TMS-001143,2024-02-01,PRJ-0088,CON-037,Analysis,22.8,Billable,Yes
TMS-001144,2023-10-01,PRJ-0088,CON-078,Delivery,69,Billable,Yes
TMS-001145,2023-12-01,PRJ-0088,CON-037,QA Review,43.2,Billable,Yes
TMS-001146,2024-04-01,PRJ-0088,CON-078,Sales Support,79.5,Non-Billable,Yes
TMS-001147,2024-01-01,PRJ-0088,CON-037,Analysis,78.1,Billable,Yes
TMS-001148,2023-11-01,PRJ-0088,CON-078,Admin,168.4,Non-Billable,Yes
TMS-001149,2023-11-01,prj-0088,CON-010,Analysis,54.1,Billable,Yes
TMS-001150,2024-04-01,PRJ-0088,CON-078,Delivery,98.3,Billable,Yes
TMS-001151,2024-01-01,PRJ-0088,CON-037,Internal Training,56.6,Non-Billable,No
TMS-001152,2023-12-01,PRJ-0088,CON-078,Delivery,141.4,Billable,Yes
TMS-001153,2024-01-01,PRJ-0088,CON-010,Delivery,84.4,,Yes
TMS-001154,2025-01-01,PRJ-0089,CON-040,QA Review,67.9,Billable,Yes
TMS-001155,2025-02-01,PRJ-0089,CON-064,QA Review,194.4,Billable,Yes
TMS-001156,2025-01-01,PRJ-0089,CON-040,Delivery,36.4,Billable,Yes
TMS-001157,2025-03-01,PRJ-0089,CON-040,Analysis,123.1,Billable,Yes
TMS-001158,2025-02-01,PRJ-0089,CON-040,Client Workshop,184.8,Billable,Yes
TMS-001159,2025-02-01,PRJ-0089,CON-064,Delivery,23.4,Billable,Yes
TMS-001160,2025-05-01,PRJ-0090,CON-006,Delivery,183.5,Billable,Yes
TMS-001161,2025-07-01,PRJ-0090,CON-031,Delivery,190.2,Billable,Yes
TMS-001162,2025-07-01,PRJ-0090,CON-031,Analysis,71.1,Billable,Yes
TMS-001163,2025-05-01,PRJ-0090,CON-006,Analysis,40.9,Billable,Yes
TMS-001164,2025-08-01,PRJ-0090,CON-006,Delivery,17.5,Billable,Yes
TMS-001165,2025-06-01,PRJ-0090,CON-031,Delivery,17.7,Billable,Yes
TMS-001166,2025-05-01,PRJ-0090,CON-031,QA Review,67.4,Billable,Yes
TMS-001167,2025-05-01,PRJ-0090,CON-006,Delivery,43.8,Billable,Yes
TMS-001168,2025-07-01,PRJ-0090,CON-031,Admin,100.6,Non-Billable,Yes
TMS-001169,2025-07-01,PRJ-0090,CON-031,Analysis,70.8,Billable,Yes
TMS-001170,2025-06-01,PRJ-0090,CON-031,Sales Support,67.6,Non-Billable,Yes
TMS-001171,2025-08-01,PRJ-0090,CON-006,Analysis,88.9,Billable,Yes
TMS-001172,2025-07-01,PRJ-0090,CON-006,Delivery,117.1,Billable,Yes
TMS-001173,2025-05-01,PRJ-0090,CON-031 ,Analysis,144.7,Billable,Yes
TMS-001174,2025-07-01,PRJ-0090,CON-031,Delivery,17.3,Billable,Yes
TMS-001175,2025-07-01,PRJ-0090, CON-006,Analysis,104.1,Billable,Yes
TMS-001176,2025-06-01,PRJ-0090,CON-006,QA Review,32.8,Billable,Yes
TMS-001177,2025-05-01,PRJ-0090,CON-006,Sales Support,136.9,Non-Billable,Yes
TMS-001178,2025-08-01,PRJ-0090,CON-031,Delivery,68.5,Billable,Yes
TMS-001179,2023-06-01,PRJ-0091,CON-006,Delivery,101.7,Billable,Yes
TMS-001180,2023-05-01,PRJ-0091,CON-006,Sales Support,129.3,Non-Billable,Yes
TMS-001181,2023-06-01,PRJ-0091,CON-019,Delivery,63.9,Billable,Yes
TMS-001182,2023-05-01,PRJ-0091,CON-077,Analysis,182.6,Billable,Yes
TMS-001183,2023-05-01,PRJ-0091,CON-019,Delivery,101.7,Billable,Yes
TMS-001184,2023-05-01,PRJ-0091,CON-077,Delivery,60.7,Billable,Yes
TMS-001185,2023-06-01,PRJ-0091,CON-019,Delivery,104.4,Billable,Yes
TMS-001186,2023-05-01,PRJ-0091,CON-006,Delivery,8.2,Billable,Yes
TMS-001187,2023-10-01,PRJ-0092,CON-049,Delivery,65.4,Billable,Yes
TMS-001188,2023-09-01,PRJ-0092,CON-075,QA Review,103.8,Billable,Yes
TMS-001189,2023-11-01,PRJ-0092,CON-049,Delivery,24,Billable,Yes
TMS-001190,2023-09-01,PRJ-0092,CON-049,Sales Support,171.7,Non-Billable,Yes
TMS-001191,2023-09-01,PRJ-0092,CON-075,Analysis,99.2,Billable,Yes
TMS-001192,2023-11-01,PRJ-0092,CON-075,Client Workshop,168.2,Billable,Yes
TMS-001193,2023-10-01,PRJ-0092,CON-049,Sales Support,29.5,Non-Billable,Yes
TMS-001194,2023-11-01,PRJ-0092,CON-075,Delivery,46.7,,Yes
TMS-001195,2023-11-01,PRJ-0092,CON-049,Delivery,61,Billable,Yes
TMS-001196,2023-04-01,PRJ-0093,CON-073,Delivery,166.1,,Yes
TMS-001197,2023-04-01,PRJ-0093,CON-033,Delivery,45,Billable,Yes
TMS-001198,2023-05-01,PRJ-0093,CON-069,Analysis,76.6,Billable,Yes
TMS-001199,2023-03-01,PRJ-0093,CON-069,Delivery,42.2,Billable,Yes
TMS-001200,2023-04-01,PRJ-0093,CON-069,QA Review,121.6,Billable,Yes
TMS-001201,2023-04-01,PRJ-0093,CON-073,Client Workshop,107.6,Billable,Yes
TMS-001202,2023-04-01,PRJ-0093,CON-069,Analysis,32,Billable,Yes
TMS-001203,2023-04-01,PRJ-0093,CON-033,Delivery,57.1,Billable,Yes
TMS-001204,2023-05-01, PRJ-0093 ,CON-033,Delivery,48.1,Billable,Yes
TMS-001205,2023-04-01,PRJ-0093,CON-033,Delivery,175.3,Billable,Yes
TMS-001206,2023-04-01,PRJ-0093,CON-073,Delivery,18,Billable,Yes
TMS-001207,2023-04-01,PRJ-0093,CON-073,Admin,28.7,Non-Billable,Yes
TMS-001208,2023-04-01,PRJ-0093,CON-073,Analysis,25.5,Billable,Yes
TMS-001209,2023-04-01,PRJ-0093,CON-073,Client Workshop,141.5,,Yes
TMS-001210,2023-05-01,PRJ-0093,CON-073,Delivery,15,Billable,Yes
TMS-001211,2024-02-01,PRJ-0094,CON-008,Sales Support,195.3,Non-Billable,No
TMS-001212,2024-03-01, PRJ-0094,CON-048,Analysis,63.1,Billable,Yes
TMS-001213,2024-03-01,PRJ-0094,CON-048,Delivery,148.4,Billable,No
TMS-001214,2024-01-01,PRJ-0094,CON-048,Analysis,104.7,Billable,Yes
TMS-001215,2024-02-01,PRJ-0094,CON-048,Delivery,144.2,Billable,Yes
TMS-001216,2024-03-01,PRJ-0094,CON-048,Sales Support,49.3,Non-Billable,Yes
TMS-001217,2024-01-01,PRJ-0094,CON-048,QA Review,39.2,Billable,Yes
TMS-001218,2024-02-01,PRJ-0094,CON-048,Sales Support,54.6,Non-Billable,Yes
TMS-001219,2024-02-01,PRJ-0094,CON-008,Delivery,11.3,Billable,Yes
TMS-001220,2025-11-01,PRJ-0095,CON-075,Internal Training,128.9,Non-Billable,Yes
TMS-001221,2025-11-01,PRJ-0095,CON-033,Analysis,46.5,Billable,Yes
TMS-001222,2025-09-01,PRJ-0095,CON-075,Sales Support,190.3,Non-Billable,Yes
TMS-001223,2025-11-01,PRJ-0095,CON-033,Delivery,159.9,Billable,Yes
TMS-001224,2025-09-01,PRJ-0095,CON-033,Admin,180.8,Non-Billable,Yes
TMS-001225,2025-10-01,PRJ-0095,CON-049,Internal Training,152.3,Non-Billable,Yes
TMS-001226,2025-10-01,PRJ-0095,CON-033,Delivery,120.2,Billable,Yes
TMS-001227,2025-11-01,PRJ-0095,CON-033,Delivery,128.5,Billable,Yes
TMS-001228,2025-11-01,PRJ-0095,CON-075,Delivery,20.3,Billable,Yes
TMS-001229,2025-09-01,PRJ-0095,CON-049,Delivery,74.4,Billable,Yes
TMS-001230,2025-10-01,PRJ-0095,CON-033,Client Workshop,80.2,Billable,Yes
TMS-001231,2025-12-01,PRJ-0095,CON-075,Internal Training,137,Non-Billable,Yes
TMS-001232,2025-09-01,PRJ-0095,CON-049,Delivery,108.1,Billable,Yes
TMS-001233,2025-12-01,PRJ-0095,CON-069,Client Workshop,13.7,Billable,Yes
TMS-001234,2025-12-01,PRJ-0095,CON-075,Client Workshop,33.3,Billable,Yes
TMS-001235,2025-09-01,PRJ-0095,CON-075,QA Review,76.4,Billable,Yes
TMS-001236,2025-02-01,PRJ-0096,CON-015,Internal Training,32.7,Non-Billable,Yes
TMS-001237,2025-03-01,PRJ-0096,CON-015,Analysis,156.2,Billable,Yes
TMS-001238,2025-03-01,PRJ-0096,CON-015,Analysis,88.1,Billable,Yes
TMS-001239,2025-02-01,PRJ-0096,CON-015,Client Workshop,44.4,Billable,Yes
TMS-001240,2025-02-01,PRJ-0096,CON-015,Client Workshop,23.5,Billable,Yes
TMS-001241,2025-03-01,PRJ-0096,CON-022,Delivery,84,Billable,Yes
TMS-001242,2025-02-01,PRJ-0096,CON-015,Sales Support,22.6,Non-Billable,No
TMS-001243,2025-04-01,PRJ-0097,con-012,Sales Support,169.7,Non-Billable,Yes
TMS-001244,2025-04-01,PRJ-0097,CON-012,Delivery,128.4,Billable,Yes
TMS-001245,2025-04-01,PRJ-0097,CON-012,Client Workshop,27.1,Billable,Yes
TMS-001246,2025-03-01,PRJ-0097,CON-077,Analysis,137.8,Billable,Yes
TMS-001247,2025-04-01,PRJ-0097,CON-012,Delivery,22.7,Billable,Yes
TMS-001248,2025-04-01,PRJ-0097,CON-012,Delivery,72.3,Billable,Yes
TMS-001249,2025-04-01,PRJ-0097,CON-012,Delivery,32,Billable,Yes
TMS-001250,2025-04-01,PRJ-0097,CON-077,Delivery,39.2,Billable,Yes
TMS-001251,2023-07-01,PRJ-0098,CON-017,Admin,169.6,Non-Billable,Yes
TMS-001252,2023-07-01,PRJ-0098,CON-017,Client Workshop,75.3,Billable,Yes
TMS-001253,2023-05-01,PRJ-0098,CON-017,QA Review,13.5,Billable,Yes
TMS-001254,2025-08-01,PRJ-0099,CON-059,Delivery,165.5,Billable,Yes
TMS-001255,2025-04-01,PRJ-0099,CON-064,Delivery,61.7,Billable,Yes
TMS-001256,2025-05-01,PRJ-0099,CON-059,Analysis,135.6,Billable,Yes
TMS-001257,2025-03-01,PRJ-0099,CON-059,Analysis,85.3,Billable,Yes
TMS-001258,2025-04-01,PRJ-0099,CON-059,Sales Support,169.3,Non-Billable,Yes
TMS-001259,2025-05-01,PRJ-0099,CON-059,Delivery,88.8,Billable,Yes
TMS-001260,2025-07-01,PRJ-0099,CON-064,Client Workshop,42.4,Billable,Yes
TMS-001261,2025-08-01,PRJ-0099,CON-064,Analysis,185.6,Billable,Yes
TMS-001262,2025-04-01,PRJ-0099,CON-064,Client Workshop,169.9,Billable,Yes
TMS-001263,2025-07-01,PRJ-0099,CON-059,Delivery,187.3,Billable,Yes
TMS-001264,2025-08-01,PRJ-0099,CON-059,Client Workshop,34,Billable,Yes
TMS-001265,2024-03-01,PRJ-0100,CON-057,Sales Support,48.1,Non-Billable,Yes
TMS-001266,2024-01-01,PRJ-0100,CON-056,Analysis,159,Billable,Yes
TMS-001267,2024-06-01,PRJ-0100,CON-057,Delivery,197.9,Billable,Yes
TMS-001268,2024-01-01,PRJ-0100,CON-057,QA Review,163.5,Billable,Yes
TMS-001269,2024-04-01,PRJ-0100,CON-056,Delivery,84.5,Billable,Yes
TMS-001270,2024-06-01,PRJ-0100,CON-056,Delivery,130.7,Billable,Yes
TMS-001271,2024-05-01,PRJ-0100,CON-056,Delivery,108.8,Billable,Yes
TMS-001272,2024-03-01,PRJ-0100,CON-057,Delivery,100.7,Billable,Yes
TMS-001273,2024-06-01,PRJ-0100,CON-057,Delivery,47.2,Billable,Yes
TMS-001274,2023-12-01,PRJ-0100,CON-056,Client Workshop,89.2,Billable,Yes
TMS-001275,2024-06-01,PRJ-0100,CON-056,Internal Training,28.5,Non-Billable,Yes
TMS-001276,2023-04-01,PRJ-0101,CON-017,Client Workshop,72.7,Billable,Yes
TMS-001277,2023-07-01,PRJ-0101,CON-017,Admin,115.8,Non-Billable,Yes
TMS-001278,2023-04-01,PRJ-0101,CON-017,Delivery,164.4,Billable,Yes
TMS-001279,2023-04-01,PRJ-0101,CON-032,Client Workshop,176.7,,Yes
TMS-001280,2023-05-01,PRJ-0101,CON-050,Client Workshop,44.3,Billable,Yes
TMS-001281,2023-05-01,PRJ-0101,CON-017,QA Review,149,Billable,Yes
TMS-001282,2024-07-01,PRJ-0102,CON-064,Delivery,89.3,Billable,Yes
TMS-001283,2024-05-01,PRJ-0102,CON-064,Analysis,43.4,Billable,Yes
TMS-001284,2024-07-01,PRJ-0102,CON-059,Sales Support,44.8,Non-Billable,Yes
TMS-001285,2024-07-01,PRJ-0102,CON-064,Internal Training,154.9,Non-Billable,Yes
TMS-001286,2024-08-01,PRJ-0102,CON-040,QA Review,90,Billable,Yes
TMS-001287,2024-05-01,PRJ-0102,CON-064,Sales Support,31.9,Non-Billable,Yes
TMS-001288,2024-05-01,PRJ-0102,CON-059,Analysis,166.2,Billable,Yes
TMS-001289,2024-06-01,PRJ-0102,CON-059,Admin,148.5,Non-Billable,Yes
TMS-001290,2024-04-01,PRJ-0102,CON-059,Analysis,12.9,,Yes
TMS-001291,2024-07-01,PRJ-0102,CON-059,Analysis,102.8,Billable,Yes
TMS-001292,2024-07-01,PRJ-0102,CON-040,QA Review,123.5,Billable,Yes
TMS-001293,2024-08-01,PRJ-0102,CON-034,QA Review,191.4,Billable,Yes
TMS-001294,2024-08-01,PRJ-0102,CON-059,Analysis,163.9,Billable,Yes
TMS-001295,2024-05-01,PRJ-0102,CON-064,Analysis,163.2,Billable,Yes
TMS-001296,2024-08-01,PRJ-0102,CON-034,Admin,26,Non-Billable,Yes
TMS-001297,2024-06-01,PRJ-0102,CON-059,Analysis,12.9,Billable,Yes
TMS-001298,2024-05-01,PRJ-0102,CON-059,Delivery,82.3,Billable,Yes
TMS-001299,2024-06-01,PRJ-0102,CON-034,Delivery,3.6,Billable,Yes
TMS-001300,2024-01-01,PRJ-0103,CON-059,Delivery,137.1,Billable,Yes
TMS-001301,2024-01-01,PRJ-0103,CON-055,Delivery,50.7,Billable,Yes
TMS-001302,2024-05-01,PRJ-0103,CON-055,Delivery,172,Billable,Yes
TMS-001303,2024-01-01,PRJ-0103,CON-059,Analysis,158.8,Billable,Yes
TMS-001304,2024-05-01,PRJ-0103,CON-059,Delivery,150.2,Billable,Yes
TMS-001305,2023-12-01,PRJ-0103,CON-055,Delivery,15.2,Billable,Yes
TMS-001306,2024-03-01,PRJ-0103,CON-059,Delivery,26.6,Billable,Yes
TMS-001307,2023-11-01,PRJ-0104,CON-059,Delivery,20.2,Billable,Yes
TMS-001308,2024-01-01,PRJ-0104,CON-059,Client Workshop,102.6,Billable,Yes
TMS-001309,2024-01-01,PRJ-0104,CON-030,QA Review,36,Billable,Yes
TMS-001310,2024-02-01,PRJ-0104,CON-059,Client Workshop,83.7,Billable,Yes
TMS-001311,2024-01-01,PRJ-0104,CON-064,Delivery,177.6,Billable,Yes
TMS-001312,2023-11-01,PRJ-0104 ,CON-067,Analysis,19.3,Billable,No
TMS-001313,2023-11-01,PRJ-0104,CON-064,Delivery,17.6,Billable,Yes
TMS-001314,2024-03-01,PRJ-0104,CON-059,Delivery,19.2,Billable,Yes
TMS-001315,2024-01-01,PRJ-0104,CON-030,Delivery,2,Billable,Yes
TMS-001316,2025-05-01,PRJ-0105,CON-035,Analysis,61.9,Billable,Yes
TMS-001317,2025-06-01,PRJ-0105,CON-023,Analysis,63.1,Billable,Yes
TMS-001318,2025-06-01,PRJ-0105,CON-077,Analysis,166.7,Billable,Yes
TMS-001319,2025-06-01,PRJ-0105,CON-019,QA Review,130.3,Billable,Yes
TMS-001320,2025-07-01,PRJ-0105,CON-077,Analysis,142.7,Billable,Yes
TMS-001321,2025-07-01,PRJ-0105,CON-035,Delivery,71.4,Billable,Yes
TMS-001322,2025-01-01,PRJ-0106,CON-004,Analysis,152,Billable,Yes
TMS-001323,2025-01-01,PRJ-0106,CON-033,Delivery,45.8,Billable,Yes
TMS-001324,2025-02-01,PRJ-0106,CON-033,Delivery,26.7,Billable,Yes
TMS-001325,2024-04-01,PRJ-0107,CON-066,Delivery,89,Billable,No
TMS-001326,2024-04-01,PRJ-0107,CON-066,Delivery,73.6,Billable,Yes
TMS-001327,2024-03-01,PRJ-0107,CON-074,Analysis,167.1,Billable,Yes
TMS-001328,2024-04-01,PRJ-0107,CON-066,Analysis,48,Billable,Yes
TMS-001329,2024-02-01,PRJ-0107,CON-043,Internal Training,181.6,Non-Billable,Yes
TMS-001330,2024-04-01,PRJ-0107,CON-066,Delivery,31.9,Billable,Yes
TMS-001331,2024-04-01,PRJ-0107,CON-066,Delivery,20.9,Billable,Yes
TMS-001332,2024-03-01,PRJ-0107,CON-074,Analysis,13.6,Billable,Yes
TMS-001333,2024-05-01,PRJ-0108,CON-069,Delivery,35.9,Billable,Yes
TMS-001334,2024-05-01,PRJ-0108,CON-069,Analysis,186.9,Billable,Yes
TMS-001335,2024-04-01,PRJ-0108,CON-004,Delivery,16.2,Billable,Yes
TMS-001336,2024-04-01,PRJ-0108,CON-004,Internal Training,116.3,Non-Billable,Yes
TMS-001337,2024-04-01,PRJ-0108,CON-004,Analysis,195.5,Billable,Yes
TMS-001338,2024-03-01,PRJ-0108,CON-004,Analysis,146.8,Billable,Yes
TMS-001339,2024-05-01,PRJ-0108,CON-004,Client Workshop,134.4,Billable,Yes
TMS-001340,2024-02-01,PRJ-0108,CON-004,Analysis,185.6,Billable,Yes
TMS-001341,2024-03-01,PRJ-0108,CON-032,Internal Training,32.2,Non-Billable,Yes
TMS-001342,2024-03-01,PRJ-0108 ,CON-069,Delivery,154.9,Billable,Yes
TMS-001343,2024-02-01,PRJ-0108,CON-069,QA Review,163.3,Billable,Yes
TMS-001344,2024-06-01,PRJ-0108 ,CON-032,Analysis,88.6,Billable,Yes
TMS-001345,2024-11-01,PRJ-0109,CON-075,Analysis,42.7,Billable,Yes
TMS-001346,2024-11-01,PRJ-0109,CON-075,Analysis,133.3,Billable,Yes
TMS-001347,2024-11-01,PRJ-0109,CON-004,Delivery,59.1,Billable,Yes
TMS-001348,2024-12-01,PRJ-0109,CON-075,Delivery,134.3,Billable,Yes
TMS-001349,2024-12-01,PRJ-0109,CON-075,Client Workshop,193.6,Billable,Yes
TMS-001350,2024-11-01,PRJ-0109,CON-004,Delivery,124.6,Billable,Yes
TMS-001351,2024-10-01,PRJ-0109,CON-075,Analysis,18.5,Billable,Yes
TMS-001352,2024-10-01,PRJ-0109,CON-075,Analysis,124.1,Billable,Yes
TMS-001353,2024-11-01,PRJ-0109, CON-004,Delivery,100.2,Billable,No
TMS-001354,2024-11-01,PRJ-0109,CON-004,Analysis,41.7,Billable,Yes
TMS-001355,2024-10-01,PRJ-0109,CON-004,Analysis,138.1,Billable,Yes
TMS-001356,2024-12-01,PRJ-0109,CON-075,Admin,144.5,Non-Billable,Yes
TMS-001357,2024-11-01,PRJ-0109,CON-004,Delivery,84.9,Billable,Yes
TMS-001358,2024-11-01,PRJ-0109,CON-075,Delivery,12.4,Billable,No
TMS-001359,2025-01-01,PRJ-0110,CON-011,Client Workshop,69.1,Billable,Yes
TMS-001360,2025-01-01,PRJ-0110,CON-038,Client Workshop,30,Billable,Yes
TMS-001361,2024-11-01,PRJ-0110,CON-038,Delivery,14.2,Billable,Yes
TMS-001362,2024-12-01,PRJ-0110,CON-011,Delivery,65.3,Billable,Yes
TMS-001363,2025-01-01,PRJ-0110,CON-038,Admin,13.5,Non-Billable,Yes
TMS-001364,2024-12-01,PRJ-0110,CON-011,Client Workshop,195,Billable,Yes
TMS-001365,2025-01-01,PRJ-0110,CON-029,Delivery,94.8,Billable,Yes
TMS-001366,2024-10-01,PRJ-0110,CON-011,Delivery,81.4,Billable,Yes
TMS-001367,2024-12-01,PRJ-0110,CON-011,Delivery,52.5,Billable,No
TMS-001368,2024-10-01,PRJ-0110,con-029,Delivery,29.4,Billable,Yes
TMS-001369,2024-10-01,PRJ-0110,CON-029,Delivery,50.4,Billable,Yes
TMS-001370,2025-01-01,PRJ-0110,CON-038,Analysis,31.2,,Yes
TMS-001371,2024-12-01,PRJ-0110,CON-038,QA Review,68.5,Billable,Yes
TMS-001372,2024-12-01,PRJ-0110,CON-011,Analysis,52.1,Billable,Yes
TMS-001373,2024-11-01,PRJ-0110,CON-038,Analysis,121.2,Billable,Yes
TMS-001374,2024-11-01,PRJ-0110,CON-038,Delivery,128.5,Billable,Yes
TMS-001375,2024-12-01,PRJ-0110,CON-029,Delivery,129.1,Billable,Yes
TMS-001376,2024-12-01,PRJ-0110,CON-029,Client Workshop,99.7,Billable,Yes
TMS-001377,2024-10-01,PRJ-0110,CON-029,QA Review,19.2,Billable,Yes
TMS-001378,2025-10-01,PRJ-0111,CON-077,Admin,196.9,Non-Billable,Yes
TMS-001379,2025-12-01,PRJ-0111,CON-077,Sales Support,7.9,Non-Billable,Yes
TMS-001380,2025-08-01,PRJ-0111,CON-077,Delivery,2,Billable,Yes
TMS-001381,2024-05-01,PRJ-0112,CON-057,Internal Training,176.3,Non-Billable,Yes
TMS-001382,2024-06-01,PRJ-0112,CON-070,Delivery,44.4,Billable,No
TMS-001383,2024-06-01,PRJ-0112,CON-057,Delivery,40.5,Billable,Yes
TMS-001384,2024-06-01,PRJ-0112,CON-057,Admin,66.9,Non-Billable,Yes
TMS-001385,2024-05-01,PRJ-0112,CON-070,Client Workshop,12.2,Billable,Yes
TMS-001386,2024-06-01,PRJ-0112,CON-070,Delivery,21.6,Billable,No
TMS-001387,2024-11-01,PRJ-0113,CON-020,Client Workshop,20,Billable,Yes
TMS-001388,2024-10-01,PRJ-0113,CON-020,Client Workshop,127,Billable,Yes
TMS-001389,2024-11-01,PRJ-0113,CON-020,Analysis,23.1,Billable,Yes
TMS-001390,2024-08-01,PRJ-0113,CON-020,Analysis,49.1,Billable,Yes
TMS-001391,2024-10-01,PRJ-0113,CON-020,Delivery,39.2,Billable,Yes
TMS-001392,2024-11-01,PRJ-0113,CON-012,Delivery,10.1,Billable,Yes
TMS-001393,2024-11-01,PRJ-0113,CON-012,QA Review,95,Billable,Yes
TMS-001394,2024-11-01,PRJ-0114,CON-050,Internal Training,50,Non-Billable,Yes
TMS-001395,2024-11-01,PRJ-0114,CON-069,Internal Training,86.5,Non-Billable,Yes
TMS-001396,2024-11-01,PRJ-0114,CON-017,Delivery,169.1,Billable,Yes
TMS-001397,2024-11-01,PRJ-0114,CON-069,Internal Training,99.3,Non-Billable,Yes
TMS-001398,2024-11-01,PRJ-0114,CON-050,QA Review,163.4,Billable,Yes
TMS-001399,2024-11-01,PRJ-0114,CON-054,Sales Support,17.2,Non-Billable,Yes
TMS-001400,2024-11-01,PRJ-0114,CON-069,Analysis,159.1,Billable,Yes
TMS-001401,2024-11-01,PRJ-0114,CON-069,Delivery,124.7,Billable,Yes
TMS-001402,2024-11-01,PRJ-0114,CON-017,Delivery,55.7,Billable,Yes
TMS-001403,2024-11-01,PRJ-0114,CON-069,Internal Training,85.7,Non-Billable,Yes
TMS-001404,2024-11-01,PRJ-0114,CON-069,Delivery,48.5,Billable,Yes
TMS-001405,2024-11-01,PRJ-0114,CON-069,QA Review,151.1,Billable,Yes
TMS-001406,2024-11-01,PRJ-0114,CON-054,Delivery,20.5,Billable,Yes
TMS-001407,2024-11-01, PRJ-0114 ,CON-017,Analysis,191.7,Billable,Yes
TMS-001408,2024-11-01,PRJ-0114,CON-054,Delivery,110.3,Billable,Yes
TMS-001409,2024-11-01,PRJ-0114,CON-017,Delivery,12.5,Billable,Yes
TMS-001410,2024-11-01,PRJ-0114,CON-054,Analysis,130.8,Billable,Yes
TMS-001411,2024-11-01,PRJ-0114,CON-069,Internal Training,144.4,Non-Billable,Yes
TMS-001412,2024-11-01,PRJ-0114,con-017 ,Admin,186.2,Non-Billable,Yes
TMS-001413,2024-11-01,PRJ-0114,CON-054,Analysis,164.7,Billable,Yes
TMS-001414,2024-11-01,PRJ-0114,CON-054,Analysis,186.1,Billable,Yes
TMS-001415,2024-11-01,PRJ-0114,CON-054,Analysis,49,Billable,Yes
TMS-001416,2024-11-01,PRJ-0114,CON-017,Admin,19.1,Non-Billable,Yes
TMS-001417,2024-11-01,PRJ-0114,CON-069,QA Review,2,Billable,Yes
TMS-001418,2025-07-01,PRJ-0115,CON-059,Delivery,15.7,Billable,Yes
TMS-001419,2025-07-01,PRJ-0115,CON-063,Delivery,85.6,Billable,Yes
TMS-001420,2025-06-01,PRJ-0115,CON-063,Delivery,97,Billable,No
TMS-001421,2025-06-01,PRJ-0115,CON-063,Client Workshop,125.2,Billable,Yes
TMS-001422,2025-07-01,PRJ-0115,con-063,Sales Support,145.1,Non-Billable,Yes
TMS-001423,2025-07-01,PRJ-0115,CON-059,Sales Support,92.5,Non-Billable,Yes
TMS-001424,2025-06-01,PRJ-0115,CON-059,Delivery,162.4,Billable,Yes
TMS-001425,2025-06-01,PRJ-0115,CON-063,Delivery,188.1,Billable,Yes
TMS-001426,2025-07-01, PRJ-0115 ,CON-063,QA Review,39.5,Billable,Yes
TMS-001427,2025-06-01,PRJ-0115,CON-059,Client Workshop,17,Billable,Yes
TMS-001428,2025-05-01,PRJ-0115,CON-063,Analysis,15.8,Billable,Yes
TMS-001429,2025-07-01,PRJ-0115,CON-063,Delivery,19.5,Billable,Yes
TMS-001430,2025-10-01,PRJ-0116,CON-001,Delivery,106.8,,Yes
TMS-001431,2025-12-01,PRJ-0116,CON-077,Delivery,17.1,Billable,Yes
TMS-001432,2025-11-01,PRJ-0116,CON-077,Delivery,37.3,Billable,Yes
TMS-001433,2025-11-01,PRJ-0116,CON-001,Delivery,15.5,Billable,Yes
TMS-001434,2024-10-01,PRJ-0117,CON-069,Sales Support,141.6,Non-Billable,Yes
TMS-001435,2024-11-01,PRJ-0117,CON-016,Delivery,41.7,,Yes
TMS-001436,2024-10-01,PRJ-0117,CON-016,Delivery,23.3,Billable,Yes
TMS-001437,2024-10-01,PRJ-0117,CON-032,Delivery,2,Billable,Yes
TMS-001438,2024-11-01,PRJ-0117,CON-016,Internal Training,2,Non-Billable,Yes
TMS-001439,2024-11-01,PRJ-0118,CON-075,Sales Support,20,Non-Billable,Yes
TMS-001440,2024-09-01,PRJ-0118,CON-075,Delivery,161.6,Billable,Yes
TMS-001441,2024-07-01,PRJ-0118,CON-032,Delivery,50.7,Billable,Yes
TMS-001442,2024-07-01,PRJ-0118, CON-075,QA Review,115.3,Billable,Yes
